"","Retailer_country","Order_method_type","Retailer_type","Product_line","Product_type","Product","Year","Quarter","Revenue","Quantity","Gross_margin","pred"
"53933","China","Web","Golf Shop","Personal Accessories","Watches","Kodiak",2013,"Q3 2013",8494.6,66,0.44922657,8592.16609104356
"53978","China","Web","Department Store","Personal Accessories","Eyewear","Maximus",2013,"Q3 2013",8378.3,99,0.51330461,8593.45034861838
"53981","China","Web","Department Store","Personal Accessories","Eyewear","Hawk Eye",2013,"Q3 2013",8262,204,0.40074074,8597.53662272009
"54002","China","Web","Warehouse Store","Personal Accessories","Eyewear","Polar Sun",2013,"Q3 2013",8653.35,146,0.55879515,8595.2794427401
"54177","China","Web","Sports Store","Camping Equipment","Tents","Star Peg",2013,"Q3 2013",8557.36,4366,0.48979592,8558.63285699927
"54247","China","Web","Sports Store","Outdoor Protection","Sunscreen","Sun Shield",2013,"Q3 2013",8364,1394,0.54,8643.84772920616
"54291","Australia","Telephone","Department Store","Personal Accessories","Watches","Mountain Man Digital",2013,"Q3 2013",8237.34,200,0.51440635,8597.38095513526
"54325","Australia","Web","Golf Shop","Personal Accessories","Watches","Zodiak",2013,"Q3 2013",8200.9,74,0.42306332,8592.47742621321
"54392","Australia","Web","Department Store","Personal Accessories","Eyewear","Maximus",2013,"Q3 2013",8439,97,0.48678161,8593.37251482597
"54493","Australia","Web","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Firefly Climbing Lamp",2013,"Q3 2013",8504.23,217,0.44628732,8598.04254237078
"54606","Australia","Sales visit","Direct Marketing","Camping Equipment","Lanterns","Flicker Lantern",2013,"Q3 2013",8631.89,251,0.5457982,8599.36571684181
"54607","Australia","Sales visit","Direct Marketing","Personal Accessories","Watches","Mountain Man Deluxe",2013,"Q3 2013",8444.23,109,0.49657932,8593.83951758045
"54779","Netherlands","Web","Warehouse Store","Personal Accessories","Watches","Mountain Man Extreme",2013,"Q3 2013",8478,30,0.5888535,8590.76508278011
"54839","Netherlands","Web","Outdoors Shop","Personal Accessories","Watches","Mountain Man Extreme",2013,"Q3 2013",8478,30,0.5888535,8590.76508278011
"54879","Netherlands","Web","Eyewear Store","Personal Accessories","Watches","Sam",2013,"Q3 2013",8372.1,177,0.39112051,8596.48586652251
"55276","Sweden","Web","Sports Store","Personal Accessories","Knives","Bear Edge",2013,"Q3 2013",8895.04,224,0.40745404,8598.31496064423
"55343","Denmark","Web","Golf Shop","Personal Accessories","Binoculars","Ranger Vision",2013,"Q3 2013",8467.2,49,0.44444444,8591.50450380804
"55364","Denmark","Web","Department Store","Camping Equipment","Lanterns","Firefly Mapreader",2013,"Q3 2013",8363.04,524,0.53007519,8609.99002950626
"55371","Denmark","Web","Department Store","Camping Equipment","Lanterns","Flicker Lantern",2013,"Q3 2013",8941.4,260,0.5457982,8599.71596890767
"55459","Denmark","Web","Equipment Rental Store","Mountaineering Equipment","Tools","Granite Grip",2013,"Q3 2013",8560,428,0.5055,8606.25400747041
"55473","Denmark","Web","Outdoors Shop","Camping Equipment","Sleeping Bags","Hibernator Pad",2013,"Q3 2013",8446.08,212,0.50401606,8597.84795788975
"55481","Denmark","Web","Outdoors Shop","Mountaineering Equipment","Tools","Granite Grip",2013,"Q3 2013",8380,419,0.5055,8605.90375540455
"55498","Denmark","Web","Outdoors Shop","Personal Accessories","Eyewear","Maximus",2013,"Q3 2013",8352,96,0.48678161,8593.33359792976
"55563","Finland","Web","Golf Shop","Personal Accessories","Watches","TX",2013,"Q3 2013",8800,44,0.45013636,8591.30991932701
"55667","Finland","Web","Warehouse Store","Personal Accessories","Eyewear","Polar Sun",2013,"Q3 2013",8248.34,137,0.56566412,8594.92919067424
"55672","Finland","Web","Warehouse Store","Personal Accessories","Binoculars","Seeker Mini",2013,"Q3 2013",8859.52,109,0.50787402,8593.83951758045
"55928","France","Telephone","Warehouse Store","Personal Accessories","Navigation","Glacier Deluxe",2013,"Q3 2013",8245.8,90,0.42152368,8593.10009655252
"55951","France","Web","Golf Shop","Personal Accessories","Binoculars","Opera Vision",2013,"Q3 2013",8910,81,0.54287879,8592.74984448666
"55996","France","Web","Department Store","Personal Accessories","Watches","Mountain Man Digital",2013,"Q3 2013",8370.58,204,0.51257858,8597.53662272009
"56108","France","Web","Equipment Rental Store","Mountaineering Equipment","Climbing Accessories","Granite Carabiner",2013,"Q3 2013",8536.32,2223,0.48958333,8676.10983616158
"56113","France","Web","Equipment Rental Store","Mountaineering Equipment","Climbing Accessories","Firefly Rechargeable Battery",2013,"Q3 2013",8529.92,1088,0.59821429,8631.93915896689
"56234","France","Web","Eyewear Store","Personal Accessories","Eyewear","Bella",2013,"Q3 2013",8640,128,0.46488889,8594.57893860838
"56396","Germany","Telephone","Eyewear Store","Personal Accessories","Navigation","Glacier Deluxe",2013,"Q3 2013",8795.52,96,0.42152368,8593.33359792976
"56400","Germany","E-mail","Department Store","Camping Equipment","Sleeping Bags","Hibernator Pad",2013,"Q3 2013",8844.48,222,0.50401606,8598.23712685181
"56424","Germany","E-mail","Sports Store","Camping Equipment","Lanterns","Firefly Mapreader",2013,"Q3 2013",8315.16,521,0.53007519,8609.87327881764
"56446","Germany","E-mail","Sports Store","Personal Accessories","Navigation","Glacier Deluxe",2013,"Q3 2013",8612.28,94,0.42152368,8593.25576413735
"56466","Germany","E-mail","Sports Store","Golf Equipment","Golf Accessories","Course Pro Umbrella",2013,"Q3 2013",8421.05,671,0.52191235,8509.76743035749
"56470","Germany","Web","Golf Shop","Personal Accessories","Watches","Lux",2013,"Q3 2013",8800.4,49,0.47060134,8591.50450380804
"56487","Germany","Web","Golf Shop","Personal Accessories","Knives","Pocket Gizmo",2013,"Q3 2013",8939.7,693,0.59860622,8616.56698496521
"56635","Germany","Web","Equipment Rental Store","Camping Equipment","Lanterns","Firefly 2",2013,"Q3 2013",8648.92,316,0.39093898,8601.89531509525
"56705","Germany","Web","Outdoors Shop","Personal Accessories","Watches","Mountain Man Extreme",2013,"Q3 2013",8669.46,31,0.58453122,8590.80399967632
"56761","Germany","Web","Eyewear Store","Personal Accessories","Eyewear","Polar Ice",2013,"Q3 2013",8288.5,79,0.52639078,8592.67201069424
"56892","Switzerland","Web","Golf Shop","Personal Accessories","Watches","Kodiak",2013,"Q3 2013",8383.8,62,0.47543596,8592.01042345873
"56899","Switzerland","Web","Golf Shop","Personal Accessories","Eyewear","Fairway",2013,"Q3 2013",8390.4,398,0.40938334,8605.08650058421
"56932","Switzerland","Web","Department Store","Camping Equipment","Sleeping Bags","Hibernator Pad",2013,"Q3 2013",8950.61,227,0.49885874,8598.43171133285
"56959","Switzerland","Web","Department Store","Personal Accessories","Eyewear","Trendi",2013,"Q3 2013",8852.8,176,0.40641605,8596.4469496263
"57004","Switzerland","Web","Equipment Rental Store","Camping Equipment","Lanterns","Firefly 2",2013,"Q3 2013",8949.99,327,0.39093898,8602.32340095353
"57174","Switzerland","Sales visit","Department Store","Camping Equipment","Sleeping Bags","Hibernator Pad",2013,"Q3 2013",8990.04,228,0.49885874,8598.47062822906
"57422","United Kingdom","Web","Direct Marketing","Camping Equipment","Lanterns","Flicker Lantern",2013,"Q3 2013",8485.84,246,0.54718449,8599.17113236078
"57456","United Kingdom","Web","Warehouse Store","Personal Accessories","Binoculars","Seeker Mini",2013,"Q3 2013",8371.84,103,0.50787402,8593.60601620321
"57481","United Kingdom","Web","Outdoors Shop","Camping Equipment","Tents","Star Peg",2013,"Q3 2013",8705.68,4329,0.50273844,8557.19293183962
"57536","United Kingdom","Web","Outdoors Shop","Personal Accessories","Eyewear","Polar Ice",2013,"Q3 2013",8662.5,81,0.53536623,8592.74984448666
"57610","United Kingdom","Web","Eyewear Store","Personal Accessories","Binoculars","Ranger Vision",2013,"Q3 2013",8432.8,50,0.51570534,8591.54342070425
"57844","Belgium","Web","Department Store","Personal Accessories","Knives","Bear Edge",2013,"Q3 2013",8259.68,208,0.40745404,8597.69229030492
"58008","Belgium","Web","Eyewear Store","Personal Accessories","Navigation","Glacier Deluxe",2013,"Q3 2013",8978.76,98,0.42152368,8593.41143172217
"58075","Belgium","Web","Sports Store","Personal Accessories","Navigation","Glacier Deluxe",2013,"Q3 2013",8703.9,95,0.42152368,8593.29468103355
"58146","Belgium","Sales visit","Outdoors Shop","Personal Accessories","Knives","Bear Edge",2013,"Q3 2013",8895.04,224,0.40745404,8598.31496064423
"58149","Belgium","Sales visit","Outdoors Shop","Personal Accessories","Binoculars","Seeker Mini",2013,"Q3 2013",8371.84,103,0.50787402,8593.60601620321
"58250","Austria","Web","Department Store","Personal Accessories","Navigation","Glacier Deluxe",2013,"Q3 2013",8612.28,94,0.42152368,8593.25576413735
"58439","Austria","Sales visit","Department Store","Camping Equipment","Lanterns","Flicker Lantern",2013,"Q3 2013",8494.33,247,0.5457982,8599.21004925698
"58544","Italy","Telephone","Outdoors Shop","Camping Equipment","Lanterns","Firefly Lite",2013,"Q3 2013",8450.48,584,0.53351762,8612.32504327867
"58591","Italy","E-mail","Sports Store","Personal Accessories","Watches","Mountain Man Extreme",2013,"Q3 2013",8949.12,32,0.58453122,8590.84291657252
"58690","Italy","Web","Department Store","Personal Accessories","Watches","Zodiak",2013,"Q3 2013",8431.5,77,0.42429224,8592.59417690183
"58747","Italy","Web","Warehouse Store","Camping Equipment","Tents","Star Gazer 6",2013,"Q3 2013",8318.8,10,0.41097274,8389.11085712254
"58792","Italy","Web","Outdoors Shop","Camping Equipment","Tents","Star Gazer 6",2013,"Q3 2013",8318.8,10,0.41097274,8389.11085712254
"58914","Italy","Web","Sports Store","Personal Accessories","Watches","Kodiak",2013,"Q3 2013",8271.1,63,0.46145495,8592.04934035494
"59395","United States","Web","Golf Shop","Personal Accessories","Binoculars","Opera Vision",2013,"Q4 2013",8800,80,0.54336364,8592.71092759045
"59623","United States","Web","Outdoors Shop","Personal Accessories","Eyewear","Polar Extreme",2013,"Q4 2013",8582.16,60,0.4931346,8591.93258966632
"59875","United States","Sales visit","Outdoors Shop","Personal Accessories","Eyewear","Polar Wave",2013,"Q4 2013",8510.18,89,0.56996444,8593.06117965631
"59896","United States","Sales visit","Eyewear Store","Personal Accessories","Watches","Mountain Man Extreme",2013,"Q4 2013",8478,30,0.5888535,8590.76508278011
"60002","Canada","E-mail","Outdoors Shop","Personal Accessories","Eyewear","Polar Ice",2013,"Q4 2013",8815.4,84,0.52651496,8592.86659517528
"60573","Mexico","Web","Outdoors Shop","Personal Accessories","Watches","Mountain Man Deluxe",2013,"Q4 2013",8521.7,110,0.49657932,8593.87843447665
"60803","Brazil","Web","Department Store","Camping Equipment","Cooking Gear","TrailChef Utensils",2013,"Q4 2013",8429.73,437,0.48159668,8523.82639743123
"60848","Brazil","Web","Department Store","Personal Accessories","Eyewear","Hawk Eye",2013,"Q4 2013",8518.25,199,0.41700349,8597.34203823906
"60857","Brazil","Web","Department Store","Personal Accessories","Binoculars","Ranger Vision",2013,"Q4 2013",8542.5,51,0.53319403,8591.58233760045
"61016","Brazil","Web","Sports Store","Camping Equipment","Lanterns","Firefly 2",2013,"Q4 2013",8293.11,303,0.39093898,8601.38939544456
"61398","Japan","Web","Eyewear Store","Personal Accessories","Eyewear","Polar Ice",2013,"Q4 2013",8239,77,0.53560748,8592.59417690183
"61557","Singapore","Web","Golf Shop","Personal Accessories","Knives","Pocket Gizmo",2013,"Q4 2013",8965.5,695,0.59069767,8616.64481875762
"61612","Singapore","Web","Department Store","Personal Accessories","Watches","Mountain Man Digital",2013,"Q4 2013",8686.14,213,0.50956351,8597.88687478595
"61622","Singapore","Web","Department Store","Personal Accessories","Watches","Kodiak",2013,"Q4 2013",8860.3,67,0.46655079,8592.20500793976
"61701","Singapore","Web","Warehouse Store","Camping Equipment","Lanterns","Firefly Lite",2013,"Q4 2013",8725.41,603,0.53351762,8613.0644643066
"61749","Singapore","Web","Outdoors Shop","Camping Equipment","Lanterns","Firefly Lite",2013,"Q4 2013",8436.01,583,0.53351762,8612.28612638246
"61865","Korea","Web","Golf Shop","Personal Accessories","Watches","Legend",2013,"Q4 2013",8646.4,32,0.44441155,8590.84291657252
"61866","Korea","Web","Golf Shop","Personal Accessories","Watches","Zodiak",2013,"Q4 2013",8431.5,77,0.42465753,8592.59417690183
"61871","Korea","Web","Golf Shop","Personal Accessories","Eyewear","Fairway",2013,"Q4 2013",8861.25,417,0.41223529,8605.82592161214
"61930","Korea","Web","Department Store","Camping Equipment","Lanterns","Flicker Lantern",2013,"Q4 2013",8425.55,245,0.5457982,8599.13221546457
"61969","Korea","Web","Department Store","Personal Accessories","Eyewear","Polar Extreme",2013,"Q4 2013",8295.94,58,0.49312555,8591.8547558739
"62491","Australia","Telephone","Department Store","Personal Accessories","Eyewear","Polar Sun",2013,"Q4 2013",8250.7,138,0.56261893,8594.96810757044
"62568","Australia","Web","Department Store","Personal Accessories","Watches","Mountain Man Deluxe",2013,"Q4 2013",8211.82,106,0.49657932,8593.72276689183
"62803","Netherlands","Mail","Eyewear Store","Personal Accessories","Eyewear","Polar Extreme",2013,"Q4 2013",8883.38,62,0.49399891,8592.01042345873
"63125","Netherlands","Web","Sports Store","Personal Accessories","Eyewear","Retro",2013,"Q4 2013",8583.05,137,0.45758326,8594.92919067424
"63163","Netherlands","Sales visit","Outdoors Shop","Camping Equipment","Lanterns","Firefly Extreme",2013,"Q4 2013",8391.7,155,0.44052457,8595.62969480596
"63190","Sweden","Telephone","Outdoors Shop","Camping Equipment","Lanterns","Firefly Mapreader",2013,"Q4 2013",8219.4,515,0.53007519,8609.6397774404
"63280","Sweden","Web","Direct Marketing","Camping Equipment","Lanterns","Firefly Mapreader",2013,"Q4 2013",8299.2,520,0.53007519,8609.83436192143
"63333","Sweden","Web","Outdoors Shop","Personal Accessories","Knives","Max Gizmo",2013,"Q4 2013",8913.3,219,0.53828661,8598.12037616319
"63357","Sweden","Web","Eyewear Store","Personal Accessories","Knives","Max Gizmo",2013,"Q4 2013",8895.5,220,0.53795515,8598.1592930594
"63437","Sweden","Sales visit","Sports Store","Camping Equipment","Lanterns","Firefly 2",2013,"Q4 2013",8949.99,327,0.39093898,8602.32340095353
"63459","Denmark","Web","Golf Shop","Personal Accessories","Watches","Venue",2013,"Q4 2013",8468,116,0.42630137,8594.11193585389
"63462","Denmark","Web","Golf Shop","Personal Accessories","Watches","Sam",2013,"Q4 2013",8419.4,178,0.40049885,8596.52478341872
"63530","Denmark","Web","Department Store","Personal Accessories","Knives","Bear Survival Edge",2013,"Q4 2013",8680.32,99,0.46395985,8593.45034861838
"63658","Denmark","Web","Sports Store","Personal Accessories","Watches","Kodiak",2013,"Q4 2013",8898.5,65,0.48020453,8592.12717414735
"63849","Finland","Web","Outdoors Shop","Personal Accessories","Knives","Bear Survival Edge",2013,"Q4 2013",8592.64,98,0.46395985,8593.41143172217
"63992","France","Telephone","Direct Marketing","Camping Equipment","Lanterns","Firefly Mapreader",2013,"Q4 2013",8905.68,558,0.53007519,8611.31320397729
"64019","France","Web","Golf Shop","Personal Accessories","Eyewear","Retro",2013,"Q4 2013",8771,140,0.4595964,8595.04594136286
"64225","France","Web","Outdoors Shop","Personal Accessories","Eyewear","Polar Ice",2013,"Q4 2013",8820.9,81,0.54370983,8592.74984448666
"64227","France","Web","Outdoors Shop","Personal Accessories","Eyewear","Polar Wave",2013,"Q4 2013",8223.32,86,0.56996444,8592.94442896769
"64269","France","Web","Eyewear Store","Personal Accessories","Eyewear","Polar Ice",2013,"Q4 2013",8429.3,78,0.54019669,8592.63309379804
"64275","France","Web","Eyewear Store","Personal Accessories","Eyewear","Fairway",2013,"Q4 2013",8393.75,395,0.41552941,8604.96974989559
"64565","Germany","E-mail","Sports Store","Personal Accessories","Knives","Bear Edge",2013,"Q4 2013",8895.04,224,0.40745404,8598.31496064423
"64590","Germany","Web","Golf Shop","Personal Accessories","Watches","Sam",2013,"Q4 2013",8608.6,182,0.39957717,8596.68045100354
"64604","Germany","Web","Golf Shop","Personal Accessories","Binoculars","Ranger Vision",2013,"Q4 2013",8462.3,49,0.44628765,8591.50450380804
"64799","Germany","Web","Outdoors Shop","Personal Accessories","Eyewear","Polar Wave",2013,"Q4 2013",8701.42,91,0.56996444,8593.13901344872
"64858","Germany","Web","Eyewear Store","Personal Accessories","Binoculars","Seeker Mini",2013,"Q4 2013",8778.24,108,0.50787402,8593.80060068424
"64861","Germany","Web","Eyewear Store","Personal Accessories","Navigation","Glacier Deluxe",2013,"Q4 2013",8612.28,94,0.42152368,8593.25576413735
"64951","Germany","Web","Sports Store","Golf Equipment","Golf Accessories","Course Pro Umbrella",2013,"Q4 2013",8320.65,663,0.52191235,8509.45609518784
"64956","Switzerland","Web","Golf Shop","Personal Accessories","Watches","Lux",2013,"Q4 2013",8261.6,46,0.4714922,8591.38775311942
"65006","Switzerland","Web","Department Store","Camping Equipment","Sleeping Bags","Hibernator Pillow",2013,"Q4 2013",8355.9,483,0.51156069,8608.39443676178
"65141","Switzerland","Web","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Granite Chalk Bag",2013,"Q4 2013",8694,483,0.52611111,8608.39443676178
"65205","Switzerland","Web","Eyewear Store","Personal Accessories","Watches","Kodiak",2013,"Q4 2013",8350.9,61,0.48020453,8591.97150656252
"65217","Switzerland","Web","Eyewear Store","Personal Accessories","Eyewear","Retro",2013,"Q4 2013",8771,140,0.45746209,8595.04594136286
"65221","Switzerland","Web","Eyewear Store","Personal Accessories","Binoculars","Seeker Mini",2013,"Q4 2013",8209.28,101,0.50787402,8593.52818241079
"65312","Switzerland","Web","Sports Store","Golf Equipment","Golf Accessories","Course Pro Umbrella",2013,"Q4 2013",8408.5,670,0.52191235,8509.72851346128
"65382","United Kingdom","Web","Department Store","Camping Equipment","Lanterns","Firefly Lite",2013,"Q4 2013",8508.36,588,0.53351762,8612.4807108635
"65536","United Kingdom","Web","Outdoors Shop","Personal Accessories","Watches","Kodiak",2013,"Q4 2013",8761.6,64,0.48020453,8592.08825725114
"65597","United Kingdom","Web","Eyewear Store","Personal Accessories","Eyewear","Trendi",2013,"Q4 2013",8752.2,174,0.40675944,8596.36911583389
"65805","Belgium","Web","Department Store","Camping Equipment","Lanterns","Firefly Mapreader",2013,"Q4 2013",8538.6,535,0.53007519,8610.41811536454
"65848","Belgium","Web","Direct Marketing","Camping Equipment","Lanterns","Firefly Mapreader",2013,"Q4 2013",8586.48,538,0.53007519,8610.53486605316
"65891","Belgium","Web","Outdoors Shop","Camping Equipment","Lanterns","Firefly Mapreader",2013,"Q4 2013",8714.16,546,0.53007519,8610.84620122281
"65985","Belgium","Web","Eyewear Store","Personal Accessories","Binoculars","Seeker Mini",2013,"Q4 2013",8290.56,102,0.50787402,8593.567099307
"65987","Belgium","Web","Eyewear Store","Personal Accessories","Navigation","Glacier Deluxe",2013,"Q4 2013",8429.04,92,0.42152368,8593.17793034493
"66033","Belgium","Web","Sports Store","Personal Accessories","Watches","Kodiak",2013,"Q4 2013",8475.5,67,0.45312253,8592.20500793976
"66168","Austria","Web","Department Store","Personal Accessories","Navigation","Glacier Deluxe",2013,"Q4 2013",8612.28,94,0.42152368,8593.25576413735
"66224","Austria","Web","Outdoors Shop","Mountaineering Equipment","Safety","Granite Signal Mirror",2013,"Q4 2013",8448,256,0.52393939,8599.56030132284
"66241","Austria","Web","Outdoors Shop","Personal Accessories","Eyewear","Polar Sun",2013,"Q4 2013",8955.64,147,0.57076769,8595.31835963631
"66542","Italy","Web","Department Store","Camping Equipment","Cooking Gear","TrailChef Utensils",2013,"Q4 2013",8892.69,461,0.48159668,8524.7604029402
"66728","Italy","Web","Eyewear Store","Personal Accessories","Watches","Mountain Man Extreme",2013,"Q4 2013",8478,30,0.5888535,8590.76508278011
"66846","Spain","Web","Golf Shop","Personal Accessories","Watches","Mountain Man Deluxe",2013,"Q4 2013",8754.11,113,0.49657932,8593.99518516527
"66851","Spain","Web","Golf Shop","Personal Accessories","Watches","TX",2013,"Q4 2013",8898,44,0.45319398,8591.30991932701
"66861","Spain","Web","Golf Shop","Personal Accessories","Eyewear","Fairway",2013,"Q4 2013",8308.75,391,0.41223529,8604.81408231076
"66997","Spain","Web","Outdoors Shop","Camping Equipment","Lanterns","Flicker Lantern",2013,"Q4 2013",8528.72,248,0.5457982,8599.24896615319
"67264","United States","Web","Department Store","Camping Equipment","Lanterns","EverGlow Single",2014,"Q1 2014",8845,250,0.47032222,8599.3267999456
"67285","United States","Web","Department Store","Personal Accessories","Eyewear","Polar Wave",2014,"Q1 2014",8649.02,124,0.43616965,8594.42327102355
"67886","Canada","E-mail","Outdoors Shop","Personal Accessories","Watches","Mountain Man Extreme",2014,"Q1 2014",8389.8,30,0.58453122,8590.76508278011
"67935","Canada","Web","Golf Shop","Personal Accessories","Knives","Max Gizmo",2014,"Q1 2014",8302.8,204,0.53830756,8597.53662272009
"67974","Canada","Web","Department Store","Camping Equipment","Lanterns","Firefly Lite",2014,"Q1 2014",8624.12,596,0.53351762,8612.79204603315
"68562","Mexico","Web","Eyewear Store","Personal Accessories","Watches","Infinity",2014,"Q1 2014",8449.6,35,0.45066039,8590.95966726115
"68682","Brazil","Web","Golf Shop","Personal Accessories","Watches","Venue",2014,"Q1 2014",8906,122,0.42794521,8594.34543723114
"68685","Brazil","Web","Golf Shop","Personal Accessories","Watches","Sam",2014,"Q1 2014",8987,190,0.40007121,8596.9917861732
"68696","Brazil","Web","Golf Shop","Personal Accessories","Eyewear","Hawk Eye",2014,"Q1 2014",8336.25,195,0.40748538,8597.18637065423
"68697","Brazil","Web","Golf Shop","Personal Accessories","Eyewear","Retro",2014,"Q1 2014",8207.15,131,0.46193136,8594.695689297
"68737","Brazil","Web","Department Store","Personal Accessories","Watches","Venue",2014,"Q1 2014",8979,123,0.42958904,8594.38435412734
"68740","Brazil","Web","Department Store","Personal Accessories","Watches","Sam",2014,"Q1 2014",8608.6,182,0.39704017,8596.68045100354
"68891","Brazil","Web","Outdoors Shop","Personal Accessories","Binoculars","Seeker Mini",2014,"Q1 2014",8940.8,110,0.50787402,8593.87843447665
"69252","Japan","Web","Outdoors Shop","Camping Equipment","Tents","Star Peg",2014,"Q1 2014",8682.3,4385,0.49494949,8559.3722780272
"69416","Japan","Web","Sports Store","Personal Accessories","Watches","Mountain Man Combination",2014,"Q1 2014",8338.7,86,0.53589888,8592.94442896769
"69845","Singapore","Special","Outdoors Shop","Personal Accessories","Eyewear","Polar Sun",2014,"Q1 2014",8336.76,138,0.57458293,8417.12828289351
"69965","Korea","Web","Department Store","Personal Accessories","Eyewear","Polar Extreme",2014,"Q1 2014",8585.12,60,0.49330935,8591.93258966632
"70038","Korea","Web","Warehouse Store","Personal Accessories","Eyewear","Polar Sports",2014,"Q1 2014",8551.09,73,0.49734595,8592.438509317
"70547","Australia","Web","Golf Shop","Personal Accessories","Watches","Kodiak",2014,"Q1 2014",8853,65,0.45638767,8592.12717414735
"70561","Australia","Web","Golf Shop","Personal Accessories","Eyewear","Retro",2014,"Q1 2014",8771,140,0.45737544,8595.04594136286
"70594","Australia","Web","Department Store","Camping Equipment","Sleeping Bags","Hibernator Pillow",2014,"Q1 2014",8736.5,505,0.5,8609.25060847833
"70752","Australia","Web","Outdoors Shop","Camping Equipment","Lanterns","Flicker Lantern",2014,"Q1 2014",8597.5,250,0.5457982,8599.3267999456
"71199","Netherlands","Web","Sports Store","Personal Accessories","Watches","Sam",2014,"Q1 2014",8514,180,0.39577167,8596.60261721113
"71486","Sweden","Web","Sports Store","Camping Equipment","Tents","Star Peg",2014,"Q1 2014",8436.78,4261,0.49494949,8554.54658289756
"71505","Sweden","Web","Sports Store","Personal Accessories","Watches","Kodiak",2014,"Q1 2014",8320.8,61,0.46194116,8591.97150656252
"71591","Denmark","Web","Golf Shop","Personal Accessories","Eyewear","Retro",2014,"Q1 2014",8332.45,133,0.45618516,8594.77352308941
"71610","Denmark","Web","Department Store","Camping Equipment","Lanterns","Firefly Mapreader",2014,"Q1 2014",8927,565,0.52531646,8611.58562225074
"71934","Finland","Web","Outdoors Shop","Camping Equipment","Lanterns","Flicker Lantern",2014,"Q1 2014",8356.77,243,0.5457982,8599.05438167216
"72006","Finland","Web","Eyewear Store","Personal Accessories","Watches","Legend",2014,"Q1 2014",8916.6,33,0.44441155,8590.88183346873
"72020","Finland","Web","Eyewear Store","Personal Accessories","Eyewear","Hawk Eye",2014,"Q1 2014",8944,208,0.43534884,8597.69229030492
"72051","Finland","Web","Sports Store","Camping Equipment","Lanterns","Firefly Lite",2014,"Q1 2014",8609.65,595,0.53351762,8612.75312913694
"72194","France","Web","Department Store","Personal Accessories","Watches","Mountain Man Combination",2014,"Q1 2014",8821.91,93,0.52561293,8593.21684724114
"72210","France","Web","Department Store","Personal Accessories","Eyewear","Fairway",2014,"Q1 2014",8521.25,401,0.41411765,8605.20325127283
"72323","France","Web","Outdoors Shop","Camping Equipment","Lanterns","Firefly Lite",2014,"Q1 2014",8421.54,582,0.53351762,8612.24720948626
"72698","Germany","Telephone","Outdoors Shop","Personal Accessories","Watches","Zodiak",2014,"Q1 2014",8869.5,81,0.42721461,8592.74984448666
"72761","Germany","Web","Golf Shop","Personal Accessories","Watches","Venue",2014,"Q1 2014",8614,118,0.42794521,8594.18976964631
"72833","Germany","Web","Department Store","Personal Accessories","Watches","Lux",2014,"Q1 2014",8694.4,52,0.49060545,8591.62125449666
"72905","Germany","Web","Warehouse Store","Personal Accessories","Eyewear","Polar Sports",2014,"Q1 2014",8297.25,69,0.51035343,8592.28284173218
"73045","Germany","Web","Eyewear Store","Personal Accessories","Eyewear","Polar Wave",2014,"Q1 2014",8715.03,93,0.56119945,8593.21684724114
"73106","Germany","Web","Sports Store","Personal Accessories","Watches","Zodiak",2014,"Q1 2014",8260.5,73,0.42210762,8592.438509317
"73192","Switzerland","Fax","Golf Shop","Golf Equipment","Golf Accessories","Course Pro Umbrella",2014,"Q1 2014",8724.35,697,0.48310304,8510.77926965887
"73244","Switzerland","Web","Department Store","Camping Equipment","Cooking Gear","TrailChef Utensils",2014,"Q1 2014",8411.39,727,0.4295592,8535.1122973312
"73280","Switzerland","Web","Department Store","Personal Accessories","Eyewear","Bella",2014,"Q1 2014",8910,132,0.46243098,8594.7346061932
"73609","United Kingdom","Web","Golf Shop","Personal Accessories","Eyewear","Polar Sports",2014,"Q1 2014",8754.7,73,0.50903629,8592.438509317
"73666","United Kingdom","Web","Department Store","Camping Equipment","Lanterns","Firefly 2",2014,"Q1 2014",8977.36,328,0.39093898,8602.36231784973
"73736","United Kingdom","Web","Warehouse Store","Camping Equipment","Lanterns","Firefly Mapreader",2014,"Q1 2014",8634.36,621,0.46058538,8613.76496843832
"73828","United Kingdom","Web","Outdoors Shop","Personal Accessories","Watches","Kodiak",2014,"Q1 2014",8339.7,61,0.4733048,8591.97150656252
"73879","United Kingdom","Web","Eyewear Store","Personal Accessories","Eyewear","Polar Wave",2014,"Q1 2014",8758.82,94,0.55869855,8593.25576413735
"73926","United Kingdom","Web","Sports Store","Camping Equipment","Lanterns","Firefly Lite",2014,"Q1 2014",8841.17,611,0.53351762,8613.37579947625
"74007","United Kingdom","Sales visit","Warehouse Store","Personal Accessories","Eyewear","Polar Sports",2014,"Q1 2014",8865.29,74,0.50851918,8592.47742621321
"74051","United Kingdom","Sales visit","Sports Store","Camping Equipment","Sleeping Bags","Hibernator Pillow",2014,"Q1 2014",8401.4,476,0.50991501,8608.12201848834
"74139","Belgium","Web","Department Store","Personal Accessories","Watches","Mountain Man Combination",2014,"Q1 2014",8232.84,84,0.54086318,8592.86659517528
"74229","Belgium","Web","Outdoors Shop","Camping Equipment","Lanterns","Firefly Mapreader",2014,"Q1 2014",8921.64,559,0.53007519,8611.3521208735
