,Retailer_country,Order_method_type,Retailer_type,Product_line,Product_type,Product,Year,Quarter,Revenue,Quantity,Gross_margin,pred
1022,Canada,E-mail,Outdoors Shop,Personal Accessories,Watches,Kodiak,2012,Q1 2012,28511.1,237,0.44272652,26068.11612
1028,Canada,E-mail,Outdoors Shop,Personal Accessories,Eyewear,Inferno,2012,Q1 2012,11895,183,0.39393106,11380.4198
1029,Canada,E-mail,Outdoors Shop,Personal Accessories,Eyewear,Maximus,2012,Q1 2012,36160,452,0.49354065,32972.90931
1032,Canada,E-mail,Outdoors Shop,Personal Accessories,Eyewear,Hawk Eye,2012,Q1 2012,12433.5,307,0.40604415,5769.385901
1038,Canada,E-mail,Outdoors Shop,Personal Accessories,Binoculars,Ranger Vision,2012,Q1 2012,38400,240,0.41232188,28178.47372
1039,Canada,E-mail,Outdoors Shop,Personal Accessories,Navigation,Glacier GPS Extreme,2012,Q1 2012,25351.5,75,0.4779303,37857.35066
1042,Canada,E-mail,Outdoors Shop,Personal Accessories,Navigation,Trail Star,2012,Q1 2012,17094,111,0.42506494,20718.87975
1046,Canada,E-mail,Eyewear Store,Personal Accessories,Watches,Venue,2012,Q1 2012,28251,387,0.41931259,25349.14092
1047,Canada,E-mail,Eyewear Store,Personal Accessories,Watches,Infinity,2012,Q1 2012,26840,122,0.47485842,35126.9078
1048,Canada,E-mail,Eyewear Store,Personal Accessories,Watches,Lux,2012,Q1 2012,8620.8,48,0.47171492,18608.7402
1049,Canada,E-mail,Eyewear Store,Personal Accessories,Watches,TX,2012,Q1 2012,48200,253,0.45559461,28930.21575
1050,Canada,E-mail,Eyewear Store,Personal Accessories,Watches,Legend,2012,Q1 2012,47444.4,181,0.44477957,35654.88761
1051,Canada,E-mail,Eyewear Store,Personal Accessories,Watches,Kodiak,2012,Q1 2012,18285.6,152,0.44272652,21152.87978
1052,Canada,E-mail,Eyewear Store,Personal Accessories,Eyewear,Bella,2012,Q1 2012,16560,232,0.43421618,13989.13023
1057,Canada,E-mail,Eyewear Store,Personal Accessories,Eyewear,Inferno,2012,Q1 2012,33738.05,524,0.4072482,31099.19146
1058,Canada,E-mail,Eyewear Store,Personal Accessories,Eyewear,Maximus,2012,Q1 2012,28080,351,0.49343483,27132.45201
1063,Canada,E-mail,Eyewear Store,Personal Accessories,Navigation,Trail Star,2012,Q1 2012,10626,69,0.42402597,18290.17474
1070,Canada,E-mail,Sports Store,Camping Equipment,Sleeping Bags,Hibernator Extreme,2012,Q1 2012,58569.05,235,0.39814629,56757.11852
1073,Canada,E-mail,Sports Store,Personal Accessories,Watches,Venue,2012,Q1 2012,21557,302,0.41920397,20433.90459
1074,Canada,E-mail,Sports Store,Personal Accessories,Watches,Infinity,2012,Q1 2012,10080,42,0.41691667,30500.80301
1075,Canada,E-mail,Sports Store,Personal Accessories,Watches,Lux,2012,Q1 2012,33553.6,199,0.4759835,27340.51299
1077,Canada,E-mail,Sports Store,Personal Accessories,Watches,TX,2012,Q1 2012,57596,304,0.4537395,31879.35755
1078,Canada,E-mail,Sports Store,Personal Accessories,Watches,Legend,2012,Q1 2012,47335.6,181,0.43922798,35654.88761
1079,Canada,E-mail,Sports Store,Personal Accessories,Watches,Kodiak,2012,Q1 2012,29748.9,241,0.45651436,26299.42136
1085,Canada,E-mail,Sports Store,Personal Accessories,Eyewear,Fairway,2012,Q1 2012,12916.15,641,0.40376892,8922.043457
1086,Canada,E-mail,Sports Store,Personal Accessories,Eyewear,Inferno,2012,Q1 2012,33185.15,516,0.4090878,30636.58099
1087,Canada,E-mail,Sports Store,Personal Accessories,Eyewear,Maximus,2012,Q1 2012,36080,451,0.49301358,32915.083
1098,Canada,E-mail,Sports Store,Personal Accessories,Navigation,Trail Star,2012,Q1 2012,9548,62,0.42402597,17885.39057
1102,Canada,E-mail,Sports Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2012,Q1 2012,42525.6,65,0.47786745,18058.8695
1103,Canada,E-mail,Sports Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2012,Q1 2012,44734.9,35,0.48311609,16324.0802
1105,Canada,Web,Golf Shop,Personal Accessories,Watches,Venue,2012,Q1 2012,27147,375,0.41909014,29328.63263
1106,Canada,Web,Golf Shop,Personal Accessories,Watches,Infinity,2012,Q1 2012,26320,117,0.46252584,39511.18368
1107,Canada,Web,Golf Shop,Personal Accessories,Watches,Lux,2012,Q1 2012,11853.6,66,0.47171492,24323.02121
1108,Canada,Web,Golf Shop,Personal Accessories,Watches,Sam,2012,Q1 2012,8351.4,186,0.39153675,6115.603913
1109,Canada,Web,Golf Shop,Personal Accessories,Watches,TX,2012,Q1 2012,27420,144,0.45357403,27300.5554
1110,Canada,Web,Golf Shop,Personal Accessories,Watches,Legend,2012,Q1 2012,44398.2,173,0.44201206,39865.68456
1111,Canada,Web,Golf Shop,Personal Accessories,Watches,Kodiak,2012,Q1 2012,19488.6,162,0.44326221,26404.5503
1117,Canada,Web,Golf Shop,Personal Accessories,Eyewear,Inferno,2012,Q1 2012,24313.8,381,0.42092351,27503.43658
1118,Canada,Web,Golf Shop,Personal Accessories,Eyewear,Maximus,2012,Q1 2012,14960,187,0.49417045,22322.34462
1119,Canada,Web,Golf Shop,Personal Accessories,Eyewear,Trendi,2012,Q1 2012,16096,320,0.39505654,16091.31164
1121,Canada,Web,Golf Shop,Personal Accessories,Eyewear,Hawk Eye,2012,Q1 2012,15066,372,0.40036572,14201.50347
1127,Canada,Web,Golf Shop,Golf Equipment,Irons,Hailstorm Steel Irons,2012,Q1 2012,61534.28,142,0.49000785,52479.66101
1129,Canada,Web,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2012,Q1 2012,22034.76,44,0.44535634,44120.09541
1131,Canada,Web,Golf Shop,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2012,Q1 2012,69299.56,58,0.42250716,22327.49276
1132,Canada,Web,Golf Shop,Golf Equipment,Woods,Hailstorm Steel Woods Set,2012,Q1 2012,48413.76,74,0.47786745,23252.71371
1134,Canada,Web,Golf Shop,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2012,Q1 2012,35959.14,42,0.44845066,44852.52118
1136,Canada,Web,Golf Shop,Golf Equipment,Putters,Blue Steel Max Putter,2012,Q1 2012,28694.51,169,0.45933212,38978.82021
1160,Canada,Web,Department Store,Personal Accessories,Watches,Lux,2012,Q1 2012,13888,82,0.47648762,23513.92903
1161,Canada,Web,Department Store,Personal Accessories,Watches,Sam,2012,Q1 2012,14278.2,318,0.39018364,12014.36368
1162,Canada,Web,Department Store,Personal Accessories,Watches,TX,2012,Q1 2012,25212,132,0.4553419,24872.32655
1164,Canada,Web,Department Store,Personal Accessories,Watches,Kodiak,2012,Q1 2012,15999.9,133,0.44272652,22993.27418
1168,Canada,Web,Department Store,Personal Accessories,Eyewear,Bella,2012,Q1 2012,8775,130,0.45348148,11029.94092
1171,Canada,Web,Department Store,Personal Accessories,Eyewear,Fairway,2012,Q1 2012,15092.35,749,0.4023979,18106.37921
1212,Canada,Web,Warehouse Store,Camping Equipment,Lanterns,Firefly Extreme,2012,Q1 2012,12226.2,246,0.43420523,12715.49338
1213,Canada,Web,Warehouse Store,Camping Equipment,Lanterns,EverGlow Single,2012,Q1 2012,27249.25,805,0.46706056,34894.75336
1216,Canada,Web,Warehouse Store,Personal Accessories,Knives,Bear Edge,2012,Q1 2012,13833.6,352,0.40127226,37594.11472
1243,Canada,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Double Flame,2012,Q1 2012,70474.04,494,0.4742745,45805.45071
1249,Canada,Web,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Extreme,2012,Q1 2012,56824.44,228,0.39814629,59291.42864
1254,Canada,Web,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2012,Q1 2012,79218.87,183,0.4481739,58236.91749
1258,Canada,Web,Outdoors Shop,Camping Equipment,Lanterns,Firefly Extreme,2012,Q1 2012,12027.4,242,0.43420523,12484.18814
1273,Canada,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Belay,2012,Q1 2012,64155,975,0.47613982,61306.41537
1275,Canada,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Climbing Lamp,2012,Q1 2012,23467.95,605,0.42768755,27063.82365
1291,Canada,Web,Outdoors Shop,Personal Accessories,Watches,Infinity,2012,Q1 2012,63490,282,0.4687995,47318.21167
1292,Canada,Web,Outdoors Shop,Personal Accessories,Watches,Lux,2012,Q1 2012,28866.4,164,0.47291799,28255.68644
1294,Canada,Web,Outdoors Shop,Personal Accessories,Watches,TX,2012,Q1 2012,63072,330,0.45534278,36321.9359
1295,Canada,Web,Outdoors Shop,Personal Accessories,Watches,Legend,2012,Q1 2012,53369.2,209,0.43993165,40213.11858
1296,Canada,Web,Outdoors Shop,Personal Accessories,Watches,Kodiak,2012,Q1 2012,45473.4,378,0.44272652,37160.72009
1300,Canada,Web,Outdoors Shop,Personal Accessories,Eyewear,Bella,2012,Q1 2012,17962.5,257,0.44124704,18373.88227
1305,Canada,Web,Outdoors Shop,Personal Accessories,Eyewear,Inferno,2012,Q1 2012,57395,883,0.39394111,54797.93099
1307,Canada,Web,Outdoors Shop,Personal Accessories,Eyewear,Trendi,2012,Q1 2012,33097.4,658,0.39591055,33902.29123
1309,Canada,Web,Outdoors Shop,Personal Accessories,Eyewear,Hawk Eye,2012,Q1 2012,34830,860,0.40028625,40686.42954
1312,Canada,Web,Outdoors Shop,Personal Accessories,Knives,Bear Survival Edge,2012,Q1 2012,13589.73,156,0.48343345,15269.3228
1317,Canada,Web,Outdoors Shop,Personal Accessories,Navigation,Glacier GPS Extreme,2012,Q1 2012,25351.5,75,0.4779303,40796.44495
1320,Canada,Web,Outdoors Shop,Personal Accessories,Navigation,Trail Star,2012,Q1 2012,10318,67,0.42402597,21113.61641
1326,Canada,Web,Eyewear Store,Personal Accessories,Watches,Venue,2012,Q1 2012,27912,387,0.41934723,28288.23521
1327,Canada,Web,Eyewear Store,Personal Accessories,Watches,Infinity,2012,Q1 2012,9020,41,0.47345455,33382.07099
1328,Canada,Web,Eyewear Store,Personal Accessories,Watches,Lux,2012,Q1 2012,17891.2,103,0.47497205,24728.28154
1329,Canada,Web,Eyewear Store,Personal Accessories,Watches,TX,2012,Q1 2012,25380,135,0.44896454,25045.80548
1330,Canada,Web,Eyewear Store,Personal Accessories,Watches,Legend,2012,Q1 2012,34611.2,140,0.45324115,36223.1032
1331,Canada,Web,Eyewear Store,Personal Accessories,Watches,Kodiak,2012,Q1 2012,26105.1,217,0.44322297,27850.68421
1334,Canada,Web,Eyewear Store,Personal Accessories,Eyewear,Polar Sports,2012,Q1 2012,10611.28,92,0.48950928,19152.57243
1337,Canada,Web,Eyewear Store,Personal Accessories,Eyewear,Bella,2012,Q1 2012,18330,258,0.43570322,18431.70858
1343,Canada,Web,Eyewear Store,Personal Accessories,Eyewear,Maximus,2012,Q1 2012,35760,447,0.49421141,35622.87205
1348,Canada,Web,Eyewear Store,Personal Accessories,Binoculars,Seeker Extreme,2012,Q1 2012,18888.1,110,0.45186652,23600.14773
1349,Canada,Web,Eyewear Store,Personal Accessories,Navigation,Glacier GPS Extreme,2012,Q1 2012,25013.48,74,0.4779303,40738.61864
1355,Canada,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2012,Q1 2012,41371.4,290,0.4742745,34008.8835
1364,Canada,Web,Sports Store,Camping Equipment,Sleeping Bags,Hibernator Extreme,2012,Q1 2012,53085.99,213,0.39814629,58424.03399
1368,Canada,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2012,Q1 2012,86578,200,0.4481739,59219.96475
1370,Canada,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Carryall,2012,Q1 2012,43803.06,634,0.40396584,53901.13409
1372,Canada,Web,Sports Store,Camping Equipment,Lanterns,Firefly Extreme,2012,Q1 2012,12474.7,251,0.43420523,13004.62493
1382,Canada,Web,Sports Store,Personal Accessories,Watches,Infinity,2012,Q1 2012,59353,257,0.46191734,45872.55392
1383,Canada,Web,Sports Store,Personal Accessories,Watches,Lux,2012,Q1 2012,22138.4,137,0.47906895,26694.37607
1387,Canada,Web,Sports Store,Personal Accessories,Watches,Kodiak,2012,Q1 2012,36090,300,0.44272652,32650.26793
1390,Canada,Web,Sports Store,Personal Accessories,Eyewear,Polar Sports,2012,Q1 2012,13610.12,118,0.48950928,20656.05648
1401,Canada,Web,Sports Store,Personal Accessories,Eyewear,Hawk Eye,2012,Q1 2012,23166,572,0.40043339,24032.4523
1405,Canada,Web,Sports Store,Personal Accessories,Knives,Bear Edge,2012,Q1 2012,32226,820,0.40127226,64656.82773
1406,Canada,Web,Sports Store,Personal Accessories,Knives,Bear Survival Edge,2012,Q1 2012,13193.6,151,0.48497756,14980.19125
1411,Canada,Web,Sports Store,Personal Accessories,Binoculars,Seeker Extreme,2012,Q1 2012,30049.25,175,0.45186652,27358.85787
1414,Canada,Web,Sports Store,Personal Accessories,Binoculars,Ranger Vision,2012,Q1 2012,12160,76,0.41500658,21634.0532
1418,Canada,Web,Sports Store,Personal Accessories,Navigation,Glacier GPS Extreme,2012,Q1 2012,25351.5,75,0.4779303,40796.44495
1429,Canada,Web,Sports Store,Golf Equipment,Irons,Hailstorm Steel Irons,2012,Q1 2012,32500.5,75,0.49000785,46870.98511
1430,Canada,Web,Sports Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2012,Q1 2012,47132.28,54,0.43751289,60958.07954
1431,Canada,Web,Sports Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2012,Q1 2012,37605.6,45,0.44955007,50958.41573
1433,Canada,Web,Sports Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2012,Q1 2012,42525.6,65,0.47786745,20997.96379
1434,Canada,Web,Sports Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2012,Q1 2012,89469.8,70,0.48311609,21287.09534
1436,Canada,Web,Sports Store,Golf Equipment,Putters,Blue Steel Max Putter,2012,Q1 2012,55181.75,325,0.45933212,46265.41141
1441,Canada,Sales visit,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Extreme,2012,Q1 2012,55578.29,223,0.39814629,56063.2028
1442,Canada,Sales visit,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2012,Q1 2012,38960.1,90,0.4481739,49919.97638
1449,Canada,Sales visit,Outdoors Shop,Mountaineering Equipment,Safety,Husky Harness Extreme,2012,Q1 2012,29572.4,286,0.47843327,30838.48398
1455,Canada,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,Granite Ice,2012,Q1 2012,15942.4,212,0.48178191,19388.2747
1457,Canada,Sales visit,Outdoors Shop,Personal Accessories,Watches,Mountain Man Deluxe,2012,Q1 2012,11324.91,147,0.49377081,10831.19087
1463,Canada,Sales visit,Outdoors Shop,Personal Accessories,Binoculars,Seeker Extreme,2012,Q1 2012,9272.34,54,0.45186652,17422.78009
1466,Canada,Sales visit,Outdoors Shop,Personal Accessories,Navigation,Glacier GPS Extreme,2012,Q1 2012,50026.96,148,0.4779303,42078.67128
1476,Mexico,Web,Golf Shop,Personal Accessories,Eyewear,Inferno,2012,Q1 2012,10729.65,168,0.4215459,15186.43258
1483,Mexico,Web,Golf Shop,Personal Accessories,Binoculars,Ranger Vision,2012,Q1 2012,16160,101,0.41001423,24814.02408
1487,Mexico,Web,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2012,Q1 2012,22535.55,45,0.44535634,44177.92172
1491,Mexico,Web,Golf Shop,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2012,Q1 2012,56238.16,44,0.48311609,21517.92442
1492,Mexico,Web,Golf Shop,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2012,Q1 2012,83904.66,98,0.44845066,48090.79453
1495,Mexico,Web,Golf Shop,Golf Equipment,Putters,Blue Steel Max Putter,2012,Q1 2012,79461.72,468,0.45933212,56268.88686
1518,Mexico,Web,Department Store,Personal Accessories,Watches,Mountain Man Deluxe,2012,Q1 2012,15025.36,196,0.49126011,16603.77434
1520,Mexico,Web,Department Store,Personal Accessories,Watches,Venue,2012,Q1 2012,8468,116,0.41972603,12617.30524
1522,Mexico,Web,Department Store,Personal Accessories,Watches,TX,2012,Q1 2012,21496,116,0.44846204,23947.10559
1525,Mexico,Web,Department Store,Personal Accessories,Eyewear,Bella,2012,Q1 2012,11947.5,177,0.45354091,13747.77748
1530,Mexico,Web,Department Store,Personal Accessories,Eyewear,Inferno,2012,Q1 2012,10205,157,0.39215385,12816.03004
1537,Mexico,Web,Department Store,Personal Accessories,Binoculars,Ranger Vision,2012,Q1 2012,20960,131,0.4039895,24814.50024
1546,Mexico,Web,Department Store,Golf Equipment,Irons,Hailstorm Steel Irons,2012,Q1 2012,65535.76,164,0.44695842,52017.52669
1547,Mexico,Web,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2012,Q1 2012,32551.35,65,0.44535634,43600.13478
1548,Mexico,Web,Department Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2012,Q1 2012,59661.12,88,0.49614087,22327.96891
1560,Mexico,Web,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Single,2012,Q1 2012,15266.35,451,0.46706056,14424.23968
1566,Mexico,Web,Outdoors Shop,Personal Accessories,Watches,Venue,2012,Q1 2012,34312,478,0.41949522,33550.42941
1567,Mexico,Web,Outdoors Shop,Personal Accessories,Watches,Infinity,2012,Q1 2012,17964,76,0.43828101,35405.99184
1570,Mexico,Web,Outdoors Shop,Personal Accessories,Watches,TX,2012,Q1 2012,49380,260,0.4558469,32274.09421
1571,Mexico,Web,Outdoors Shop,Personal Accessories,Watches,Legend,2012,Q1 2012,33658,134,0.43961376,35876.14534
1572,Mexico,Web,Outdoors Shop,Personal Accessories,Watches,Kodiak,2012,Q1 2012,15198.5,124,0.4522012,22472.83739
1577,Mexico,Web,Outdoors Shop,Personal Accessories,Eyewear,Inferno,2012,Q1 2012,14625,225,0.39347761,16748.21911
1578,Mexico,Web,Outdoors Shop,Personal Accessories,Eyewear,Maximus,2012,Q1 2012,20640,258,0.49340698,24693.69948
1579,Mexico,Web,Outdoors Shop,Personal Accessories,Eyewear,Trendi,2012,Q1 2012,18158.3,361,0.39489545,16727.8772
1581,Mexico,Web,Outdoors Shop,Personal Accessories,Eyewear,Hawk Eye,2012,Q1 2012,15754.5,389,0.40052493,13450.2376
1585,Mexico,Web,Eyewear Store,Personal Accessories,Watches,Venue,2012,Q1 2012,12045,165,0.41972603,15450.79443
1586,Mexico,Web,Eyewear Store,Personal Accessories,Watches,Infinity,2012,Q1 2012,12699,51,0.44538153,33960.33409
1587,Mexico,Web,Eyewear Store,Personal Accessories,Watches,Lux,2012,Q1 2012,9487.2,59,0.47910448,22183.9239
1589,Mexico,Web,Eyewear Store,Personal Accessories,Watches,TX,2012,Q1 2012,20764,107,0.45954922,23426.6688
1590,Mexico,Web,Eyewear Store,Personal Accessories,Watches,Legend,2012,Q1 2012,9186.8,34,0.44478164,30093.51436
1596,Mexico,Web,Eyewear Store,Personal Accessories,Eyewear,Inferno,2012,Q1 2012,12090,186,0.39461538,14492.99302
1597,Mexico,Web,Eyewear Store,Personal Accessories,Eyewear,Maximus,2012,Q1 2012,11200,140,0.49525,17870.19492
1598,Mexico,Web,Eyewear Store,Personal Accessories,Eyewear,Trendi,2012,Q1 2012,13631.3,271,0.39527998,11523.50932
1602,Mexico,Web,Eyewear Store,Personal Accessories,Navigation,Trail Star,2012,Q1 2012,9548,62,0.42402597,20824.48486
1603,Mexico,Web,Sports Store,Personal Accessories,Watches,Venue,2012,Q1 2012,43660,604,0.41972332,40836.54445
1604,Mexico,Web,Sports Store,Personal Accessories,Watches,Infinity,2012,Q1 2012,20900,95,0.47448612,36504.69172
1605,Mexico,Web,Sports Store,Personal Accessories,Watches,Lux,2012,Q1 2012,17320.8,105,0.47701954,24843.93416
1606,Mexico,Web,Sports Store,Personal Accessories,Watches,Sam,2012,Q1 2012,38030.3,847,0.39015995,42604.48159
1607,Mexico,Web,Sports Store,Personal Accessories,Watches,TX,2012,Q1 2012,77512,416,0.44998736,41294.99855
1608,Mexico,Web,Sports Store,Personal Accessories,Watches,Legend,2012,Q1 2012,36318.6,138,0.43489397,36107.45058
1609,Mexico,Web,Sports Store,Personal Accessories,Watches,Kodiak,2012,Q1 2012,26529.9,214,0.45825352,27677.20528
